full_code,section,body_system,operation,operation_definition,body_part_code,body_part,approach_code,approach,device_code,device,qualifier_code,qualifier
0YH931Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",9,"Lower Extremity, Right",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YH933Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",9,"Lower Extremity, Right",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YH93YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",9,"Lower Extremity, Right",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YH941Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",9,"Lower Extremity, Right",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YH943Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",9,"Lower Extremity, Right",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YH94YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",9,"Lower Extremity, Right",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YHB01Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",B,"Lower Extremity, Left",0,Open,1,Radioactive Element,Z,No Qualifier
0YHB03Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",B,"Lower Extremity, Left",0,Open,3,Infusion Device,Z,No Qualifier
0YHB0YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",B,"Lower Extremity, Left",0,Open,Y,Other Device,Z,No Qualifier
0YHB31Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",B,"Lower Extremity, Left",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YHB33Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",B,"Lower Extremity, Left",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YHB3YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",B,"Lower Extremity, Left",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YHB41Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",B,"Lower Extremity, Left",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YHB43Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",B,"Lower Extremity, Left",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YHB4YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",B,"Lower Extremity, Left",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YHC01Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",C,"Upper Leg, Right",0,Open,1,Radioactive Element,Z,No Qualifier
0YHC03Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",C,"Upper Leg, Right",0,Open,3,Infusion Device,Z,No Qualifier
0YHC0YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",C,"Upper Leg, Right",0,Open,Y,Other Device,Z,No Qualifier
0YHC31Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",C,"Upper Leg, Right",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YHC33Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",C,"Upper Leg, Right",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YHC3YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",C,"Upper Leg, Right",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YHC41Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",C,"Upper Leg, Right",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YHC43Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",C,"Upper Leg, Right",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YHC4YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",C,"Upper Leg, Right",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YHD01Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",D,"Upper Leg, Left",0,Open,1,Radioactive Element,Z,No Qualifier
0YHD03Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",D,"Upper Leg, Left",0,Open,3,Infusion Device,Z,No Qualifier
0YHD0YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",D,"Upper Leg, Left",0,Open,Y,Other Device,Z,No Qualifier
0YHD31Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",D,"Upper Leg, Left",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YHD33Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",D,"Upper Leg, Left",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YHD3YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",D,"Upper Leg, Left",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YHD41Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",D,"Upper Leg, Left",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YHD43Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",D,"Upper Leg, Left",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YHD4YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",D,"Upper Leg, Left",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YHF01Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",F,"Knee Region, Right",0,Open,1,Radioactive Element,Z,No Qualifier
0YHF03Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",F,"Knee Region, Right",0,Open,3,Infusion Device,Z,No Qualifier
0YHF0YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",F,"Knee Region, Right",0,Open,Y,Other Device,Z,No Qualifier
0YHF31Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",F,"Knee Region, Right",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YHF33Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",F,"Knee Region, Right",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YHF3YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",F,"Knee Region, Right",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YHF41Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",F,"Knee Region, Right",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YHF43Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",F,"Knee Region, Right",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YHF4YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",F,"Knee Region, Right",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YHG01Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",G,"Knee Region, Left",0,Open,1,Radioactive Element,Z,No Qualifier
0YHG03Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",G,"Knee Region, Left",0,Open,3,Infusion Device,Z,No Qualifier
0YHG0YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",G,"Knee Region, Left",0,Open,Y,Other Device,Z,No Qualifier
0YHG31Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",G,"Knee Region, Left",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YHG33Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",G,"Knee Region, Left",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YHG3YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",G,"Knee Region, Left",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YHG41Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",G,"Knee Region, Left",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YHG43Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",G,"Knee Region, Left",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YHG4YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",G,"Knee Region, Left",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YHH01Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",H,"Lower Leg, Right",0,Open,1,Radioactive Element,Z,No Qualifier
0YHH03Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",H,"Lower Leg, Right",0,Open,3,Infusion Device,Z,No Qualifier
0YHH0YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",H,"Lower Leg, Right",0,Open,Y,Other Device,Z,No Qualifier
0YHH31Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",H,"Lower Leg, Right",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YHH33Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",H,"Lower Leg, Right",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YHH3YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",H,"Lower Leg, Right",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YHH41Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",H,"Lower Leg, Right",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YHH43Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",H,"Lower Leg, Right",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YHH4YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",H,"Lower Leg, Right",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YHJ01Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",J,"Lower Leg, Left",0,Open,1,Radioactive Element,Z,No Qualifier
0YHJ03Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",J,"Lower Leg, Left",0,Open,3,Infusion Device,Z,No Qualifier
0YHJ0YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",J,"Lower Leg, Left",0,Open,Y,Other Device,Z,No Qualifier
0YHJ31Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",J,"Lower Leg, Left",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YHJ33Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",J,"Lower Leg, Left",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YHJ3YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",J,"Lower Leg, Left",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YHJ41Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",J,"Lower Leg, Left",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YHJ43Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",J,"Lower Leg, Left",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YHJ4YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",J,"Lower Leg, Left",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YHK01Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",K,"Ankle Region, Right",0,Open,1,Radioactive Element,Z,No Qualifier
0YHK03Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",K,"Ankle Region, Right",0,Open,3,Infusion Device,Z,No Qualifier
0YHK0YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",K,"Ankle Region, Right",0,Open,Y,Other Device,Z,No Qualifier
0YHK31Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",K,"Ankle Region, Right",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YHK33Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",K,"Ankle Region, Right",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YHK3YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",K,"Ankle Region, Right",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YHK41Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",K,"Ankle Region, Right",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YHK43Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",K,"Ankle Region, Right",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YHK4YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",K,"Ankle Region, Right",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YHL01Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",L,"Ankle Region, Left",0,Open,1,Radioactive Element,Z,No Qualifier
0YHL03Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",L,"Ankle Region, Left",0,Open,3,Infusion Device,Z,No Qualifier
0YHL0YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",L,"Ankle Region, Left",0,Open,Y,Other Device,Z,No Qualifier
0YHL31Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",L,"Ankle Region, Left",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YHL33Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",L,"Ankle Region, Left",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YHL3YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",L,"Ankle Region, Left",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YHL41Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",L,"Ankle Region, Left",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YHL43Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",L,"Ankle Region, Left",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YHL4YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",L,"Ankle Region, Left",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YHM01Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",M,"Foot, Right",0,Open,1,Radioactive Element,Z,No Qualifier
0YHM03Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",M,"Foot, Right",0,Open,3,Infusion Device,Z,No Qualifier
0YHM0YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",M,"Foot, Right",0,Open,Y,Other Device,Z,No Qualifier
0YHM31Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",M,"Foot, Right",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YHM33Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",M,"Foot, Right",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YHM3YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",M,"Foot, Right",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YHM41Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",M,"Foot, Right",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YHM43Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",M,"Foot, Right",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YHM4YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",M,"Foot, Right",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YHN01Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",N,"Foot, Left",0,Open,1,Radioactive Element,Z,No Qualifier
0YHN03Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",N,"Foot, Left",0,Open,3,Infusion Device,Z,No Qualifier
0YHN0YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",N,"Foot, Left",0,Open,Y,Other Device,Z,No Qualifier
0YHN31Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",N,"Foot, Left",3,Percutaneous,1,Radioactive Element,Z,No Qualifier
0YHN33Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",N,"Foot, Left",3,Percutaneous,3,Infusion Device,Z,No Qualifier
0YHN3YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",N,"Foot, Left",3,Percutaneous,Y,Other Device,Z,No Qualifier
0YHN41Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",N,"Foot, Left",4,Percutaneous Endoscopic,1,Radioactive Element,Z,No Qualifier
0YHN43Z,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",N,"Foot, Left",4,Percutaneous Endoscopic,3,Infusion Device,Z,No Qualifier
0YHN4YZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Insertion,"Putting in a nonbiological appliance that monitors, assists, performs, or prevents a physiological function but does not physically take the place of a body part",N,"Foot, Left",4,Percutaneous Endoscopic,Y,Other Device,Z,No Qualifier
0YJ00ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,0,"Buttock, Right",0,Open,Z,No Device,Z,No Qualifier
0YJ03ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,0,"Buttock, Right",3,Percutaneous,Z,No Device,Z,No Qualifier
0YJ04ZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,0,"Buttock, Right",4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
0YJ0XZZ,Medical and Surgical,"Anatomical Regions, Lower Extremities",Inspection,Visually and/or manually exploring a body part,0,"Buttock, Right",X,External,Z,No Device,Z,No Qualifier
